mouth_open_ratio,mouth_width_ratio,left_eye_open_ratio,right_eye_open_ratio,eyebrow_raise_left,eyebrow_raise_right,head_yaw,head_pitch,head_roll,face_width,face_height,label
0.005220967810600996,0.3282768428325653,0.5589779615402222,0.5513437986373901,0.12391367554664612,0.1380053609609604,0.00926603190600872,0.2569904327392578,-0.6277424693107605,0.21897202730178833,0.45478737354278564,0
0.0032440475188195705,0.3287784159183502,0.558641791343689,0.5390704274177551,0.12805818021297455,0.13875293731689453,0.014506503008306026,0.25365015864372253,-0.5914331078529358,0.21907418966293335,0.4541788697242737,0
0.0013901639031246305,0.32347971200942993,0.5825912952423096,0.5734764933586121,0.1289919912815094,0.1363554149866104,0.021503333002328873,0.2519148886203766,-0.606881856918335,0.22041429579257965,0.4552735388278961,0
0.004566374700516462,0.3263261318206787,0.5768275260925293,0.5808749198913574,0.12862981855869293,0.13847705721855164,0.044960781931877136,0.24991708993911743,-0.18883484601974487,0.22107689082622528,0.4539305865764618,0
0.0011097319656983018,0.3274161219596863,0.5616147518157959,0.650437593460083,0.13084572553634644,0.13970686495304108,0.0678490549325943,0.24977277219295502,-0.06715983152389526,0.2179574966430664,0.45249009132385254,0
0.0017602227162569761,0.3347261846065521,0.5540578961372375,0.57892245054245,0.1328323930501938,0.14119961857795715,0.09483007341623306,0.24930866062641144,-0.1919156163930893,0.21671108901500702,0.4518420100212097,0
0.006317105609923601,0.33997130393981934,0.626200258731842,0.6014956831932068,0.12150941044092178,0.13723918795585632,-0.17520038783550262,0.2548513412475586,-7.436330795288086,0.2110038846731186,0.4540551006793976,0
0.005949473008513451,0.3470152020454407,0.6047361493110657,0.588339626789093,0.12229049950838089,0.13830450177192688,-0.17356926202774048,0.25292983651161194,-7.333254337310791,0.2111889123916626,0.4532264173030853,0
0.006260753143578768,0.34044787287712097,0.6078685522079468,0.5726152658462524,0.12085694074630737,0.1421201229095459,-0.17321670055389404,0.2566104531288147,-6.873632431030273,0.2113013118505478,0.45163965225219727,0
0.007497206795960665,0.33578813076019287,0.6104338765144348,0.5789520144462585,0.11965122818946838,0.13774004578590393,-0.1828315705060959,0.25575101375579834,-7.844184875488281,0.2116103172302246,0.45286834239959717,0
